_file,nym,gen,etym/lang,etym/nym
procopius_1_1.xml,Procopius,M,Latin; Ancient Greek,
proculus_1_1.xml,Proculus,M,,
proczco_1_1.xml,Proczco,M,,
proder_1_1.xml,Proder,M,,
proger_1_1.xml,Proger,M,,
projetus_1_1.xml,Projetus,M,,
proroneyen_1_1.xml,Proroneyen,M,,
prospero_1_1.xml,Prospero,M,Latin,
protasia_1_1.xml,Protasia,F,Ancient Greek,
protywa_1_1.xml,Protywa,M,,
proxima_1_1.xml,Proxima,F,Latin,
prsediwoyo_1_1.xml,Prsediwoyo,M,,
prudence_1_1.xml,Prudence,F,Latin,
prycke_1_1.xml,Prycke,M,,
przech_1_1.xml,Przech,M,,
przedbor_1_1.xml,Przedbor,M,,
przedpołk_1_1.xml,Przedpołk,M,,
przibcza_1_1.xml,Przibcza,F,,
prziblo_1_1.xml,Prziblo,M,,
prziesek_1_1.xml,Prziesek,M,,
pudich_1_1.xml,Pudich,M,,
pugalt_1_1.xml,Pugalt,M,,
puglith_1_1.xml,Puglith,F,,
puka_1_1.xml,Puka,M,,
pulchia_1_1.xml,Pulchia,F,Latin,
pulto_1_1.xml,Pulto,M,,
pupa_1_1.xml,Pupa,F,,
pura_1_1.xml,Pura,F,Latin,
purand_1_1.xml,Purand,M,,
pureken_1_1.xml,Pureken,U,,
purro_1_1.xml,Purro,M,,
putius_1_1.xml,Putius,M,,
pyecho_1_1.xml,Pyecho,M,,
přibík_1_1.xml,Přibík,M,,
qualia_1_1.xml,Qualia,F,,
quant_1_1.xml,Quant,M,"Middle High German, Middle Low German",
quarto_1_1.xml,Quarto,M,Latin,
quayotto_1_1.xml,Quayotto,M,,
queniva_1_1.xml,Queniva,F,Old English; Old English,
quentin_1_1.xml,Quentin,M,Latin; Latin,
quentine_1_1.xml,Quentine,F,,Quentin
querros_1_1.xml,Querros,M,,
quieton_1_1.xml,Quieton,M,,Quentin
quindiberga_1_1.xml,Quindiberga,F,,
quintana_1_1.xml,Quintana,M,Latin,
quintavallo_1_1.xml,Quintavallo,M,,
quintius_1_1.xml,Quintius,M,Latin,
quirinus_1_1.xml,Quirinus,M,Latin; Latin,
quiteria_1_1.xml,Quiteria,F,Ancient Greek,
qustremiri_1_1.xml,Qustremiri,M,,
rabald_1_1.xml,Rabald,M,,
rabela_1_1.xml,Rabela,U,,
rabert_1_1.xml,Rabert,M,,
rabige_1_1.xml,Rabige,F,,
rabot_1_1.xml,Rabot,M,Old Saxon; Old High German; Old High German,
rabota_1_1.xml,Rabota,F,,Rabot
rachbod_1_1.xml,Rachbod,M,Old Saxon; Old High German; Old Saxon; Old High German; Old High German,
rachel_1_1.xml,Rachel,F,Hebrew,
racho_1_1.xml,Racho,M,Old Saxon; Old High German; Old Saxon; Old High German,
rachwin_1_1.xml,Rachwin,M,Old Saxon; Old High German; Old Saxon; Old High German; Old High German,
raci_1_1.xml,Raci,M,Proto-Germanic,
raczko_1_1.xml,Raczko,M,,
radax_1_1.xml,Radax,M,,
radegi_1_1.xml,Radegi,M,Old Saxon; Old High German; Old Saxon; Old Dutch; Old High German,
radegund_1_1.xml,Radegund,F,Old Saxon; Old High German; Old High German,
radger_1_1.xml,Radger,M,Old Saxon; Old High German; Old High German; Old Saxon,
radher_1_1.xml,Radher,M,,
radhilde_1_1.xml,Radhilde,F,Old Saxon; Old High German; Old High German,
radhold_1_1.xml,Radhold,M,Old Saxon; Old High German; Old High German,
radmar_1_1.xml,Radmar,M,,
rado_1_1.xml,Rado,M,Old Saxon; Old High German,
radoen_1_1.xml,Radoen,M,Old Saxon; Old High German; Old High German,
radonga_1_1.xml,Radonga,U,,
radoslav_1_1.xml,Radoslav,M,Proto-Slavic; Slavic,
radost_1_1.xml,Radost,M,,
raduld_1_1.xml,Raduld,F,,
radwald_1_1.xml,Radwald,M,Old English; Old Saxon; Old High German; Old English; Old Saxon; Old High German,
radwise_1_1.xml,Radwise,F,Old Saxon; Old High German; Old Saxon; Old High German,
raes_1_1.xml,Raes,M,,
rafold_1_1.xml,Rafold,M,Old Saxon; Old High German,
rageneus_1_1.xml,Rageneus,M,,
raglod_1_1.xml,Raglod,M,,
ragne_1_1.xml,Ragne,M,,
raher_1_1.xml,Raher,M,,
rahwin_1_1.xml,Rahwin,M,,
raimod_1_1.xml,Raimod,F,Proto-Germanic; Old High German,
rale_1_1.xml,Rale,M,,
raleigh_1_1.xml,Raleigh,M,,
ralph_1_1.xml,Ralph,M,Old Saxon; Old High German; Old High German; Gothic,
ralphe_1_1.xml,Ralphe,F,,Ralph
rambaud_1_1.xml,Rambaud,M,Old Saxon; Old High German,
ramborg_1_1.xml,Ramborg,F,,
ramench_1_1.xml,Ramench,M,Old High German,
ramgrim_1_1.xml,Ramgrim,M,Old Saxon; Old High German; Old Saxon,
ramiro_1_1.xml,Ramiro,M,Proto-Germanic; Proto-Germanic,
ramlen_1_1.xml,Ramlen,M,,
ramner_1_1.xml,Ramner,M,,
ramos_1_1.xml,Ramos,M,,
randold_1_1.xml,Randold,M,,
randolph_1_1.xml,Randolph,M,Old English; Old English; rǫnd,
randville_1_1.xml,Randville,M,,
ranesind_1_1.xml,Ranesind,M,Old Saxon; Proto-Germanic,
rang_1_1.xml,Rang,F,,
rangborg_1_1.xml,Rangborg,F,,
rangwast_1_1.xml,Rangwast,M,,
ranmir_1_1.xml,Ranmir,M,Old Saxon; Old English; Old High German; Old Saxon; Proto-Germanic,
ranso_1_1.xml,Ranso,M,,
rantgar_1_1.xml,Rantgar,M,,
rantgis_1_1.xml,Rantgis,U,,
ranutio_1_1.xml,Ranutio,M,,
ranward_1_1.xml,Ranward,M,Old Saxon; Old High German,
raphael_1_1.xml,Raphael,M,Hebrew,
raphaelle_1_1.xml,Raphaelle,F,,Raphael
rarcho_1_1.xml,Rarcho,M,,
rascende_1_1.xml,Rascende,F,Old Saxon; Old High German; Old Saxon; Gothic; Proto-Germanic,
rasco_1_1.xml,Rasco,M,,
rasmada_1_1.xml,Rasmada,F,Old Saxon; Old High German; Old High German; Old Saxon,
rastin_1_1.xml,Rastin,M,,
ratbald_1_1.xml,Ratbald,M,Old Saxon; Old High German; Old High German,
ratberga_1_1.xml,Ratberga,F,Old Saxon; Old High German; Old High German,
ratbert_1_1.xml,Ratbert,M,Old Saxon; Old High German; Old High German; Old Saxon; Proto-Germanic,
ratberta_1_1.xml,Ratberta,F,,Ratbert
ratelm_1_1.xml,Ratelm,M,"Old Saxon; Old High German; Old High German, Old Saxon",
ratfrid_1_1.xml,Ratfrid,M,Old Saxon; Old High German; Old High German; Old Saxon,
ratgis_1_1.xml,Ratgis,U,Old Saxon; Old High German; Proto-Germanic,
rathard_1_1.xml,Rathard,M,Old Saxon; Old High German; Old Saxon; Old High German,
rathe_1_1.xml,Rathe,M,Old Saxon; Old High German; Old English; Old High German,
rathelm_1_1.xml,Rathelm,M,Old Saxon; Old High German; Old High German; Old Saxon,
rathro_1_1.xml,Rathro,M,,
ratibor_1_1.xml,Ratibor,M,Slavic; Slavic,
ratimir_1_1.xml,Ratimir,M,Slavic; Slavic,
ratin_1_1.xml,Ratin,M,,
ratkeroos_1_1.xml,Ratkeroos,M,,
ratrude_1_1.xml,Ratrude,F,Old Saxon; Old High German; Proto-Germanic; Proto-Germanic,
ratuili_1_1.xml,Ratuili,M,,
rauco_1_1.xml,Rauco,M,,
raustein_1_1.xml,Raustein,M,,
raven_1_1.xml,Raven,M,Old English; Old Norse; Old High German; Old Saxon,
ravena_1_1.xml,Ravena,F,Old High German,
ravening_1_1.xml,Ravening,M,Old High German; Old Norse,
ravenketil_1_1.xml,Ravenketil,M,Old English; Old Norse; Old English; Old Norse,
ravino_1_1.xml,Ravino,M,,
rawe_1_1.xml,Rawe,M,,
raymond-arnold_1_1.xml,Raymond-Arnold,M,,Raymond; Arnold
raymond-walter_1_1.xml,Raymond-Walter,M,,Raymond; Walter
raymond_1_1.xml,Raymond,M,Proto-Germanic; Old Saxon; Old High German,
raymonda-ameria_1_1.xml,Raymonda-Ameria,F,,Raymonda; Ameria
raymonda_1_1.xml,Raymonda,F,,Raymond
rayner_1_1.xml,Rayner,M,Proto-Germanic; Old English; Old High German,
raynera_1_1.xml,Raynera,F,,Rayner
razili_1_1.xml,Razili,M,,
rebecca_1_1.xml,Rebecca,F,Hebrew; Proto-Semitic,
recabene_1_1.xml,Recabene,M,,
reccho_1_1.xml,Reccho,M,,
recewide_1_1.xml,Recewide,F,,
recewissa_1_1.xml,Recewissa,F,,
receys_1_1.xml,Receys,F,,
recolo_1_1.xml,Recolo,M,,
record_1_1.xml,Record,M,,
recorda_1_1.xml,Recorda,F,,
rectrude_1_1.xml,Rectrude,F,Proto-Germanic; Proto-Germanic,
recuperate_1_1.xml,Recuperate,M,Latin,
recutius_1_1.xml,Recutius,M,,
reddagus_1_1.xml,Reddagus,M,,
redeker_1_1.xml,Redeker,M,,
redmond_1_1.xml,Redmond,M,,
regalis_1_1.xml,Regalis,F,Latin,
regatius_1_1.xml,Regatius,M,,
regil_1_1.xml,Regil,M,,
regina_1_1.xml,Regina,F,Latin,
regitrude_1_1.xml,Regitrude,F,,
regula_1_1.xml,Regula,F,Latin,Regulus
regulus_1_1.xml,Regulus,M,Latin; Latin,
reidon_1_1.xml,Reidon,F,,
reina_1_1.xml,Reina,F,Proto-Germanic,Regina
reinbald_1_1.xml,Reinbald,M,Proto-Germanic; Old High German,
reinbalda_1_1.xml,Reinbalda,F,Proto-Germanic; Old High German,
reinberga_1_1.xml,Reinberga,F,Proto-Germanic; Old High German; Old High German,
reinbern_1_1.xml,Reinbern,M,Proto-Germanic; Old High German; Old Saxon,
reinbert_1_1.xml,Reinbert,M,Proto-Germanic; Old High German; Old Saxon; Proto-Germanic,
reinberta_1_1.xml,Reinberta,F,,Reinbert
reinbod_1_1.xml,Reinbod,M,Proto-Germanic; Old High German,
reinbrand_1_1.xml,Reinbrand,M,Proto-Germanic; Old High German; Old Norse,
reinburg_1_1.xml,Reinburg,F,Proto-Germanic; Old High German,
reinelm_1_1.xml,Reinelm,M,Proto-Germanic; Old High German; Old Saxon,
reinfred_1_1.xml,Reinfred,M,Proto-Germanic; Old High German; Old Saxon,
reinfreda_1_1.xml,Reinfreda,F,,
reingard_1_1.xml,Reingard,F,Proto-Germanic; Old Saxon; Old High German,
reinger_1_1.xml,Reinger,M,"Proto-Germanic; Old High German, Old Saxon",
reingot_1_1.xml,Reingot,M,"Proto-Germanic; Old High German, Old Dutch; Old Saxon; Old Frisian; Old English",
reinhilde_1_1.xml,Reinhilde,F,Proto-Germanic; Old High German,
reinhoh_1_1.xml,Reinhoh,M,Proto-Germanic; Old High German; Old Saxon,
reinich_1_1.xml,Reinich,M,,
reinlinde_1_1.xml,Reinlinde,F,Proto-Germanic; Proto-Germanic,
reinmar_1_1.xml,Reinmar,M,"Proto-Germanic; Old High German, Old Saxon; Proto-Germanic",
reinmod_1_1.xml,Reinmod,F,Proto-Germanic; Old High German,
reinrich_1_1.xml,Reinrich,M,Proto-Germanic; Old High German,
reinsind_1_1.xml,Reinsind,M,Proto-Germanic; Proto-Germanic,
reintelm_1_1.xml,Reintelm,M,,
reinteus_1_1.xml,Reinteus,M,Proto-Germanic; Old High German,
reintilde_1_1.xml,Reintilde,F,Proto-Germanic; Old High German,
reintrude_1_1.xml,Reintrude,F,Proto-Germanic; Proto-Germanic; Proto-Germanic,
reinulf_1_1.xml,Reinulf,M,Proto-Germanic; Old High German; Gothic,
reinwald_1_1.xml,Reinwald,M,,
reinwar_1_1.xml,Reinwar,F,Proto-Germanic; Old Saxon; Old High German,
reinward_1_1.xml,Reinward,M,Proto-Germanic; Old High German,
reinwise_1_1.xml,Reinwise,F,Proto-Germanic; Old Saxon; Old High German,
reinwitz_1_1.xml,Reinwitz,F,,
remard_1_1.xml,Remard,M,,
remcian_1_1.xml,Remcian,M,,
remeeus_1_1.xml,Remeeus,M,,
remegar_1_1.xml,Remegar,M,,
remeid_1_1.xml,Remeid,M,,
remestagnus_1_1.xml,Remestagnus,M,,
remold_1_1.xml,Remold,M,,
remy_1_1.xml,Remy,M,Latin,
renco_1_1.xml,Renco,M,,
rendeur_1_1.xml,Rendeur,M,,
rene_1_1.xml,Rene,M,Latin,
rened_1_1.xml,Rened,M,,
renee_1_1.xml,Renee,F,,Rene
renescius_1_1.xml,Renescius,M,,
reniaume_1_1.xml,Reniaume,M,,
renlinde_1_1.xml,Renlinde,F,,
renuche_1_1.xml,Renuche,M,,
reny_1_1.xml,Reny,M,,
resil_1_1.xml,Resil,M,,
resmunuc_1_1.xml,Resmunuc,M,,
responda_1_1.xml,Responda,F,,
restad_1_1.xml,Restad,M,,
restagno_1_1.xml,Restagno,M,,
restoilde_1_1.xml,Restoilde,F,,
restold_1_1.xml,Restold,M,,
restoria_1_1.xml,Restoria,F,,
restoro_1_1.xml,Restoro,M,,
restwin_1_1.xml,Restwin,M,,
rethar_1_1.xml,Rethar,M,Old Saxon; Old High German,
rethmann_1_1.xml,Rethmann,M,Old Saxon; Old High German; Old High German,
rethwallader_1_1.xml,Rethwallader,M,Old Breton; Middle Welsh,
retrude_1_1.xml,Retrude,F,,
retutius_1_1.xml,Retutius,M,,
retworet_1_1.xml,Retworet,M,,
reuben_1_1.xml,Reuben,M,,
reudo_1_1.xml,Reudo,M,,
revellus_1_1.xml,Revellus,M,,
reynard_1_1.xml,Reynard,M,Proto-Germanic; Old Saxon; Old High German,
reynold_1_1.xml,Reynold,M,Proto-Germanic; Proto-Germanic,
rhecia_1_1.xml,Rhecia,F,,
rhode_1_1.xml,Rhode,U,,
rhodi_1_1.xml,Rhodi,M,,
rhodri_1_1.xml,Rhodri,M,Middle Welsh; Middle Welsh,
rhydderch_1_1.xml,Rhydderch,M,,
rhyrid_1_1.xml,Rhyrid,M,,
rhys_1_1.xml,Rhys,M,Old Welsh,
rhyshoiarn_1_1.xml,Rhyshoiarn,M,Old Welsh; Old Breton,
rialdis_1_1.xml,Rialdis,F,,
ribaud_1_1.xml,Ribaud,M,Old High German; Old High German,
ribe_1_1.xml,Ribe,M,,
ribecha_1_1.xml,Ribecha,F,,
ribert_1_1.xml,Ribert,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
ribrand_1_1.xml,Ribrand,M,,
ricaud_1_1.xml,Ricaud,M,Old High German; Old Saxon; Old High German,
ricaus_1_1.xml,Ricaus,M,Old High German; Old High German,
ricavus_1_1.xml,Ricavus,M,,
ricaw_1_1.xml,Ricaw,F,,
ricco_1_1.xml,Ricco,M,,
richa_1_1.xml,Richa,F,Old High German,Richarde
richab_1_1.xml,Richab,F,,
richabona_1_1.xml,Richabona,F,,
richadona_1_1.xml,Richadona,F,,
richafirma_1_1.xml,Richafirma,F,,
richald_1_1.xml,Richald,M,,
richard_1_1.xml,Richard,M,Old High German; Old Saxon; Old High German,
richarde_1_1.xml,Richarde,F,,Richard
richatasia_1_1.xml,Richatasia,F,,
richberg_1_1.xml,Richberg,F,Old High German; Old High German,
richberga_1_1.xml,Richberga,F,,Richberg
richbert_1_1.xml,Richbert,M,Old English; Old High German; Old Saxon; Proto-Germanic,
richbod_1_1.xml,Richbod,M,Old High German; Old High German,
richelm_1_1.xml,Richelm,M,"Old High German; Old High German, Old Saxon",
richelman_1_1.xml,Richelman,M,,
richenda_1_1.xml,Richenda,F,Old High German,
richer_1_1.xml,Richer,M,Old High German; Germanic,
richera_1_1.xml,Richera,F,,Richer
richfrid_1_1.xml,Richfrid,M,Old High German; Old High German; Old Saxon,
richgard_1_1.xml,Richgard,M,Old High German; Old Saxon; Old High German,
richgarde_1_1.xml,Richgarde,F,,
richild_1_1.xml,Richild,F,Old English; Old High German; Old English; Old High German,
richinorus_1_1.xml,Richinorus,M,,
richlinde_1_1.xml,Richlinde,F,Old High German; Proto-Germanic,
richman_1_1.xml,Richman,M,Old High German; Old High German,
richmanda_1_1.xml,Richmanda,F,,
richmar_1_1.xml,Richmar,M,Old High German; Old High German; Old Saxon; Proto-Germanic,
richmund_1_1.xml,Richmund,M,Old High German; Old Saxon; Old High German,
richode_1_1.xml,Richode,F,,
richolb_1_1.xml,Richolb,M,,
richold_1_1.xml,Richold,M,Old High German; Old Saxon; Old High German,
richolde_1_1.xml,Richolde,F,,
richolf_1_1.xml,Richolf,M,Old High German; Old High German; Gothic,
richon_1_1.xml,Richon,M,,
richsind_1_1.xml,Richsind,M,Old High German; Proto-Germanic,
ricla_1_1.xml,Ricla,F,,
ricolo_1_1.xml,Ricolo,M,,
ridel_1_1.xml,Ridel,M,,
ridien_1_1.xml,Ridien,M,,
ridolf_1_1.xml,Ridolf,M,,
riegard_1_1.xml,Riegard,F,,
riehild_1_1.xml,Riehild,F,Old High German; Old High German,
rifflar_1_1.xml,Rifflar,M,,
rifuni_1_1.xml,Rifuni,M,,
rigand_1_1.xml,Rigand,M,,
rigepto_1_1.xml,Rigepto,M,,
rigo_1_1.xml,Rigo,M,Italian,Roderick; Frederick; Henry
rigulf_1_1.xml,Rigulf,M,Old High German; Old High German; Gothic,
rigwal_1_1.xml,Rigwal,M,Old High German; Old Breton,
rihowen_1_1.xml,Rihowen,M,Old High German; Old High German,
rikelot_1_1.xml,Rikelot,M,,
rimand_1_1.xml,Rimand,M,,
rimbert_1_1.xml,Rimbert,M,,
rimbrat_1_1.xml,Rimbrat,M,,
rimbror_1_1.xml,Rimbror,M,,
rimburg_1_1.xml,Rimburg,F,Old German,
rimer_1_1.xml,Rimer,M,,
rimild_1_1.xml,Rimild,F,,
rimont_1_1.xml,Rimont,M,,
rinbert_1_1.xml,Rinbert,M,Old High German; Old Saxon; Proto-Germanic,
rinduran_1_1.xml,Rinduran,M,,
ringild_1_1.xml,Ringild,M,,
ringulf_1_1.xml,Ringulf,M,,
rinier_1_1.xml,Rinier,M,,
rinsko_1_1.xml,Rinsko,M,,
rinso_1_1.xml,Rinso,M,,
rinuccio_1_1.xml,Rinuccio,M,,
riobella_1_1.xml,Riobella,F,,
rioult_1_1.xml,Rioult,M,,
ripold_1_1.xml,Ripold,M,,
riquider_1_1.xml,Riquider,M,,
riquin_1_1.xml,Riquin,M,Old High German; Old High German,
risbald_1_1.xml,Risbald,M,,
risina_1_1.xml,Risina,F,,
riskipoe_1_1.xml,Riskipoe,M,,
riso_1_1.xml,Riso,M,,
risso_1_1.xml,Risso,M,,
ritfrid_1_1.xml,Ritfrid,M,Proto-Germanic; Old High German; Old Saxon,
ritger_1_1.xml,Ritger,M,Proto-Germanic; Old High German; Old Saxon,
rithella_1_1.xml,Rithella,F,,
rithilde_1_1.xml,Rithilde,F,Proto-Germanic; Old High German,
ritola_1_1.xml,Ritola,F,,
riulf_1_1.xml,Riulf,M,,
rivan_1_1.xml,Rivan,M,,
riwald_1_1.xml,Riwald,M,Old English; Old Saxon; Old High German,
riwocon_1_1.xml,Riwocon,M,,
ro_1_1.xml,Ro,M,,
robasona_1_1.xml,Robasona,U,,
robergia_1_1.xml,Robergia,F,,
robert_1_1.xml,Robert,M,Proto-Germanic; Proto-Germanic,
roberta_1_1.xml,Roberta,F,,Robert
robocandes_1_1.xml,Robocandes,M,,
robolt_1_1.xml,Robolt,M,,
roch_1_1.xml,Roch,M,Old Norse; Old Saxon; old High German,
rochard_1_1.xml,Rochard,M,,
rocher_1_1.xml,Rocher,M,,
rochil_1_1.xml,Rochil,M,,
rocholf_1_1.xml,Rocholf,M,Old Norse; Old Saxon; old High German; Old High German; Gothic,
rodbal_1_1.xml,Rodbal,M,Old Saxon; Old High German; Old High German,
rodegus_1_1.xml,Rodegus,M,Old Saxon; Old High German,
rodeke_1_1.xml,Rodeke,M,,
roderick_1_1.xml,Roderick,M,Old Saxon; Old High German; Old High German,
roding_1_1.xml,Roding,M,Old Saxon; Old High German,
rodlef_1_1.xml,Rodlef,M,Old Saxon; Old High German; Gothic; Old High German; Old Norse,
rodleich_1_1.xml,Rodleich,M,Old Saxon; Old High German; Old Saxon; Old High German,
rodo_1_1.xml,Rodo,M,Old Saxon; Old High German,
rodrad_1_1.xml,Rodrad,M,Old Saxon; Old High German; Old Saxon; Old High German,
rodsten_1_1.xml,Rodsten,M,,
rodulus_1_1.xml,Rodulus,M,,
rodwald_1_1.xml,Rodwald,M,Old Saxon; Old High German; Old Saxon; Old High German,
rodwin_1_1.xml,Rodwin,M,Old Saxon; Old High German; Old High German,
rody_1_1.xml,Rody,F,,
roencomal_1_1.xml,Roencomal,M,Old Breton,
roenhoiarn_1_1.xml,Roenhoiarn,M,Old Breton; Old Breton,
roenwallon_1_1.xml,Roenwallon,M,Old Breton; Old Breton; Old Welsh,
roger_1_1.xml,Roger,M,"Old Saxon; Old High German; Old High German, Old Saxon",
rogera_1_1.xml,Rogera,F,,Roger
rogitus_1_1.xml,Rogitus,M,Old Norse; Old Saxon; old High German,
rogo_1_1.xml,Rogo,M,,
rogue_1_1.xml,Rogue,M,Old Norse; Old Saxon; old High German,
rohing_1_1.xml,Rohing,M,Old Saxon; Old High German,
rojals_1_1.xml,Rojals,U,,
roland_1_1.xml,Roland,M,Old Saxon; Old High German; Old High German; Old Saxon,
rolande_1_1.xml,Rolande,F,,Roland
roles_1_1.xml,Roles,M,,
rolz_1_1.xml,Rolz,M,,
roma_1_1.xml,Roma,F,Latin,
romald_1_1.xml,Romald,M,Old Saxon; Old High German,
roman_1_1.xml,Roman,M,Latin,
romana_1_1.xml,Romana,F,Latin,Roman
romanis_1_1.xml,Romanis,U,,
romança_1_1.xml,Romança,F,,
romar_1_1.xml,Romar,M,,
romarich_1_1.xml,Romarich,M,Old High German,
rombald_1_1.xml,Rombald,M,,
romelia_1_1.xml,Romelia,F,,
romelie_1_1.xml,Romelie,M,,
romeo_1_1.xml,Romeo,M,,
romilde_1_1.xml,Romilde,F,Old High German,
romtrude_1_1.xml,Romtrude,F,,
ronald_1_1.xml,Ronald,M,,
ronan_1_1.xml,Ronan,M,,
ronchard_1_1.xml,Ronchard,M,,
roncomal_1_1.xml,Roncomal,M,,
rondell_1_1.xml,Rondell,M,,
ronnin_1_1.xml,Ronnin,M,,
ronwallon_1_1.xml,Ronwallon,M,Old Breton,
rooara_1_1.xml,Rooara,F,Old Saxon; Old High German; Old Saxon; Old High German,
rootbert_1_1.xml,Rootbert,M,,
rorgo_1_1.xml,Rorgo,M,,
roring_1_1.xml,Roring,M,,
rory_1_1.xml,Rory,M,,
rorzman_1_1.xml,Rorzman,M,,
rosamund_1_1.xml,Rosamund,F,Old Saxon; Old English; Old Saxon; Old High German,
rosanna_1_1.xml,Rosanna,F,,
rosata_1_1.xml,Rosata,F,,
roscelin_1_1.xml,Roscelin,M,Old Frankish; Old Saxon; Old High German,
rosceline_1_1.xml,Rosceline,F,Old Frankish; Old Saxon; Old High German,
roscio_1_1.xml,Roscio,M,,
rose_1_1.xml,Rose,F,Old Saxon; Old High German; Old High German; Latin,
rosilius_1_1.xml,Rosilius,M,,
roslav_1_1.xml,Roslav,M,,
rosnata_1_1.xml,Rosnata,U,,
rosonat_1_1.xml,Rosonat,M,,
ross_1_1.xml,Ross,M,,
rossa_1_1.xml,Rossa,F,Latin,
rossato_1_1.xml,Rossato,M,,
rosso_1_1.xml,Rosso,M,Latin,
rostagnus_1_1.xml,Rostagnus,M,Old Saxon; Old High German; Old Norse; Proto-Norse; Proto-Germanic,
rostingusenna_1_1.xml,Rostingusenna,U,,
rosto_1_1.xml,Rosto,M,Old Saxon; Old High German; Old Norse; Proto-Norse; Proto-Germanic,
rosule_1_1.xml,Rosule,U,,
rotbald_1_1.xml,Rotbald,M,Old High German; Old Saxon; Old High German,
rotfrid_1_1.xml,Rotfrid,M,Old Saxon; Old High German; Old High German; Old Saxon,
rothard_1_1.xml,Rothard,M,Old High German; Old Saxon; Old Saxon; Old High German,
rotharde_1_1.xml,Rotharde,F,Old Saxon; Old High German; Old Saxon; Old High German,
rother_1_1.xml,Rother,M,Old Saxon; Old High German; Old High German,
rothmund_1_1.xml,Rothmund,M,Old Saxon; Old High German; Old English; Old Saxon; Old High German,
rothward_1_1.xml,Rothward,M,Old High German; Old Saxon; Old High German,
rotin_1_1.xml,Rotin,M,,
rotinig_1_1.xml,Rotinig,M,,
rotled_1_1.xml,Rotled,M,,
rotmund_1_1.xml,Rotmund,M,Old Saxon; Old High German; Old English; Old Saxon; Old High German,
roto_1_1.xml,Roto,M,,
roton_1_1.xml,Roton,M,,
rotroch_1_1.xml,Rotroch,M,,
rott_1_1.xml,Rott,M,,
rotwerk_1_1.xml,Rotwerk,M,,
rousa_1_1.xml,Rousa,F,,
rovolo_1_1.xml,Rovolo,M,,
row_1_1.xml,Row,M,,
rowe_1_1.xml,Rowe,M,,
rozwar_1_1.xml,Rozwar,M,,
ruaidhri_1_1.xml,Ruaidhri,M,,
rualt_1_1.xml,Rualt,M,,
ruaud_1_1.xml,Ruaud,M,,
rubald_1_1.xml,Rubald,M,,
rubeus_1_1.xml,Rubeus,M,Latin,
rubin_1_1.xml,Rubin,M,,
rubrand_1_1.xml,Rubrand,M,Old Saxon; Old High German; Old High German; Old Norse,
ruby_1_1.xml,Ruby,F,Middle English; Old French,
rucio_1_1.xml,Rucio,M,,
rudin_1_1.xml,Rudin,M,,
rudolf_1_1.xml,Rudolf,M,Old Saxon; Old High German; Old High German; Gothic,
rudolt_1_1.xml,Rudolt,M,Old Saxon; Old High German; Old High German,
ruezo_1_1.xml,Ruezo,M,,
ruff_1_1.xml,Ruff,M,,
ruffignan_1_1.xml,Ruffignan,M,,
ruffillo_1_1.xml,Ruffillo,M,,
ruffin_1_1.xml,Ruffin,M,,
rufus_1_1.xml,Rufus,M,Latin,
ruibert_1_1.xml,Ruibert,M,,
rukele_1_1.xml,Rukele,M,,
rulin_1_1.xml,Rulin,M,,
rulman_1_1.xml,Rulman,M,,
rumbald_1_1.xml,Rumbald,M,,
rumher_1_1.xml,Rumher,M,,
rumold_1_1.xml,Rumold,M,,
rumulus_1_1.xml,Rumulus,M,,
runfrid_1_1.xml,Runfrid,M,,
ruoza_1_1.xml,Ruoza,U,,
rusna_1_1.xml,Rusna,F,,
russo_1_1.xml,Russo,M,,
rustic_1_1.xml,Rustic,M,Latin,
rustica_1_1.xml,Rustica,F,,Rustic
rutenus_1_1.xml,Rutenus,M,,
ruth_1_1.xml,Ruth,F,Hebrew,
rutze_1_1.xml,Rutze,M,,
ruy_1_1.xml,Ruy,M,,
ruzelin_1_1.xml,Ruzelin,M,,
ruçolo_1_1.xml,Ruçolo,M,,
rychiawe_1_1.xml,Rychiawe,F,,
ryman_1_1.xml,Ryman,M,,
ryon_1_1.xml,Ryon,M,,
saba_1_1.xml,Saba,F,,
sabaoth_1_1.xml,Sabaoth,M,,
sabata_1_1.xml,Sabata,F,Ancient Greek; Hebrew,
sabato_1_1.xml,Sabato,M,Ancient Greek; Hebrew,
sabbas_1_1.xml,Sabbas,M,,
sabbe_1_1.xml,Sabbe,U,,
sabegoto_1_1.xml,Sabegoto,M,,
sabelisa_1_1.xml,Sabelisa,F,,
sabin_1_1.xml,Sabin,M,Latin; Ancient Greek; Latin,
sabine_1_1.xml,Sabine,F,Latin; Ancient Greek; Latin,
sacco_1_1.xml,Sacco,M,,
sacramo_1_1.xml,Sacramo,M,,
sadrabald_1_1.xml,Sadrabald,M,Proto-Germanic; Latin; Old High German,
sadrahar_1_1.xml,Sadrahar,M,Proto-Germanic; Latin; Old High German,
sadrilde_1_1.xml,Sadrilde,F,Proto-Germanic; Latin; Old High German,
saeva_1_1.xml,Saeva,F,,
sagar_1_1.xml,Sagar,M,,
sagin_1_1.xml,Sagin,M,,
sahana_1_1.xml,Sahana,M,,
saidra_1_1.xml,Saidra,F,Proto-Germanic; Latin,
saiena_1_1.xml,Saiena,F,,
saintisme_1_1.xml,Saintisme,F,Old French; Latin,
