_file,cnf,nym,gen,meta,meta/live,def,def/bib,def/bib/key,def/bib/loc,def/bibl,def/bibl/key,def/bibl/loc,def/cite,def/city,def/country,def/i,def/key,def/key/bib,def/key/loc,def/lang,def/loc,def/nym,def/region,def/xr,def/xr/bibl,def/xr/i,def/xr/xr,etym,etym/bib,etym/bib/key,etym/bib/loc,etym/bibl,etym/bibl/key,etym/bibl/loc,etym/cite,etym/i,etym/i/i,etym/i/lang,etym/key,etym/lang,etym/lang/i,etym/lang/lang,etym/lang/lang/i,etym/loc,etym/nym,etym/xr,note,note/i,note/lang,note/nym,usg,usg/country,usg/i,usg/lang,usg/nym,usg/region,usg/xr
volkleib_1_1.xml,,Volkleib,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Gothic laiba, Old High German leitha, Old Norse leif 'relic, souvenir; inheritor'.",,,,,,,,folk; laiba; leitha; leif,,,,Old High German; Gothic; Old High German; Old Norse,,,,,,,,,,,,,,,,,
volkmar_1_1.xml,,Volkmar,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old High German, Old Saxon m¨¡ri from Proto-Germanic *m¨¥rijaz 'famous'.",,,,,,,,folk; m¨¡ri; *m¨¥rijaz,,,,"Old High German; Old High German, Old Saxon; Proto-Germanic",,,,,,,,,,,,,,,,,
volknand_1_1.xml,,Volknand,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Proto-Germanic *nant- 'brave, daring'.",,,,,,,,folk; *nant-,,,,Old High German; Proto-Germanic,,,,,,,,,,,,,,,,,
volkold_1_1.xml,,Volkold,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old High German hold 'friendly, comely, graceful'.",,,,,,,,folk; hold,,,,Old High German; Old High German,,,,,,,,,,,,,,,,,
volkrad_1_1.xml,,Volkrad,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old Saxon r¨¡d, Old High German r¨¡t 'counsel, advice'.",,,,,,,,folk; r¨¡d; r¨¡t,,,,Old High German; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
volkrada_1_1.xml,,Volkrada,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old Saxon r¨¡d, Old High German r¨¡t 'counsel, advice'. Fem. of Volkrad.",,,,,,,,folk; r¨¡d; r¨¡t,,,,Old High German; Old Saxon; Old High German,,,,,Volkrad,,,,,,,,,,,,
volkran_1_1.xml,,Volkran,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old Saxon hram 'raven'.",,,,,,,,folk; hram,,,,Old High German; Old Saxon,,,,,,,,,,,,,,,,,
volkrich_1_1.xml,,Volkrich,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old High German rih 'ruler'.",,,,,,,,folk; rih,,,,Old High German; Old High German,,,,,,,,,,,,,,,,,
volkwara_1_1.xml,,Volkwara,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old Saxon waru, Old High German wara 'protection, watch'.",,,,,,,,folk; waru; wara,,,,Old High German; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
volkward_1_1.xml,,Volkward,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old High German wart 'guard, ward'.",,,,,,,,folk; wart,,,,Old High German; Old High German,,,,,,,,,,,,,,,,,
volkwich_1_1.xml,,Volkwich,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old English folc, Old High German folk 'people, nation, tribe, race' + Old Saxon, Old English wig, Old High German w¨©c 'war, battle'.",,,,,,,,folc; folk; wig; w¨©c,,,,Old English; Old High German; Old Saxon; Old English; Old High German,,,,,,,,,,,,,,,,,
volkwin_1_1.xml,,Volkwin,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old English, Old High German folk 'people, nation, tribe, race' + Old English wine, Old High German wini 'friend'.",,,,,,,,folk; wine; wini,,,,Old English; Old High German; Old English; Old High German,,,,,,,,,,,,,,,,,
vollia_1_1.xml,,Vollia,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volo_1_1.xml,,Volo,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volpello_1_1.xml,,Volpello,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volprat_1_1.xml,,Volprat,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volrad_1_1.xml,,Volrad,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volschalk_1_1.xml,,Volschalk,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
volswinde_1_1.xml,,Volswinde,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old High German folk 'people, nation, tribe, race' + Old Saxon sw¨©th, Gothic swints from Proto-Germanic *swintaz 'strong'.",,,,,,,,folk; sw¨©th; swints; swintaz,,,,Old High German; Old Saxon; Gothic; Proto-Germanic,,,,,,,,,,,,,,,,,
volvo_1_1.xml,,Volvo,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old High German wolf, Gothic wulf 'wolf'.",,,,,,,,wolf; wulf,,,,Old High German; Gothic,,,,,,,I think it's a hypocorism but entry was for volvoinus with second part wini,,,,,,,,,,
vomanger_1_1.xml,,Vomanger,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vorklin_1_1.xml,,Vorklin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voulych_1_1.xml,,Voulych,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
voveriz_1_1.xml,,Voveriz,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vozilus_1_1.xml,,Vozilus,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vrolijk_1_1.xml,,Vrolijk,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Dutch *fr¨­, *frao, Old Saxon fr¨¡, fr¨­ 'happy' + Old Dutch, Old Saxon -l¨©k 'like', 'cheerful', lit. 'happy-like'.",,,,,,,,"*fr¨­, *frao; fr¨¡, fr¨­; -l¨©k",,,,Old Dutch; Old Saxon; Old Dutch; Old Saxon,,,,,,,,,,,,,,,,,
vrowin_1_1.xml,,Vrowin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,Old High German wini 'friend'.,,,,,,,,wini,,,,Old High German,,,,,,,,,,,,,,,,,
vuagulf_1_1.xml,,Vuagulf,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vudeota_1_1.xml,,Vudeota,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuffred_1_1.xml,,Vuffred,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vugon_1_1.xml,,Vugon,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuidrachad_1_1.xml,,Vuidrachad,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old High German w¨©t, Old Saxon w¨©d 'wide' + Old Saxon wr¨¡ka, Old High German r¨¡hha, r¨¡cha 'persecution; vengeance' or Old Saxon, Old High German warg 'criminal, outlaw; monster'.",,,,,,,,"w¨©t; w¨©d; wr¨¡ka; r¨¡hha, r¨¡cha; warg",,,,Old High German; Old Saxon; Old Saxon; Old High German; Old Saxon; Old High German,,,,,,,"first part could also be Old Saxon widu, wido, Old High German witu 'wood', second part is a guess","widu, wido; witu",Old Saxon; Old High German,,,,,,,,
vulbern_1_1.xml,,Vulbern,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vulgwin_1_1.xml,,Vulgwin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old English folc, Old High German folk 'people, nation, tribe, race' + Old High German wini 'friend'.",,,,,,,,folc; folk; wini,,,,Old English; Old High German; Old High German,,,,,,,Folkwin?,,,,,,,,,,
vulsini_1_1.xml,,Vulsini,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old High German wolf, Gothic wulf 'wolf' + Proto-Germanic *sintaz 'journey, way, path'.",,,,,,,,wolf; wulf; sintaz,,,,Old High German; Gothic; Proto-Germanic,,,,,,,,,,,,,,,,,
vuntbert_1_1.xml,,Vuntbert,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wunda, Old High German wunta from Proto-Germanic *wundaz 'wounded' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",,,,,,,,wunda; wunta; wundaz; beraht; berht; *berhtaz,,,,Old Saxon; Old High German; Proto-Germanic; Old High German; Old Saxon; Proto-Germanic,,,,,,,Gundbert? morlet suggests first element WUND,,,,,,,,,,
vuoian_1_1.xml,,Vuoian,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuotalin_1_1.xml,,Vuotalin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuoza_1_1.xml,,Vuoza,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vurrich_1_1.xml,,Vurrich,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuteria_1_1.xml,,Vuteria,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Fem. of Vutier.,,,,,,,,,,,,,,,,,Vutier,,,,,,,,,,,,
vutier_1_1.xml,,Vutier,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vyanch_1_1.xml,,Vyanch,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vyrzbantha_1_1.xml,,Vyrzbantha,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wabert_1_1.xml,,Wabert,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wace_1_1.xml,,Wace,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Cymraic *Wasso, Old Cornish Was¨­ or Old French Gace, Old German Waz(z)o, a hypocoristic of any of various names beginning Wad- or a derivative of Old Saxon waru, Old High German wara 'protection, watch'.",,,,,,,,Wasso; Was¨­; Gace; Waz(z)o; Wad-; waru; wara,,,,Old Cymraic; Old Cornish; Old French; Old German; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
wacher_1_1.xml,,Wacher,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old German wacor, Old High German w achar 'vigilant'.",,,,,,,,wacor; w achar,,,,Old German; Old High German,,,,,,,,,,,,,,,,,
wachilo_1_1.xml,,Wachilo,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wackerowe_1_1.xml,,Wackerowe,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waco_1_1.xml,,Waco,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old German wacor, Old High German wachar 'vigilant'.",,,,,,,,wacor; wachar,,,,Old German; Old High German,,,,,,,,,,,,,,,,,
wadegar_1_1.xml,,Wadegar,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wado_1_1.xml,,Wado,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waemund_1_1.xml,,Waemund,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waflard_1_1.xml,,Waflard,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wagher_1_1.xml,,Wagher,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wailly_1_1.xml,,Wailly,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waimar_1_1.xml,,Waimar,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old German wacor, Old High German wachar 'vigilant' + Old English m?re, Old High German, Old Saxon m¨¡ri from Proto-Germanic *m¨¥rijaz 'famous'.",,,,,,,,wacor; wachar; m?re; m¨¡ri; *m¨¥rijaz,,,,Old German; Old High German; Old English; Old High German; Old Saxon; Proto-Germanic,,,,,,,,,,,,,,,,,
waket_1_1.xml,,Waket,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walafrid_1_1.xml,,Walafrid,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walahilde_1_1.xml,,Walahilde,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name + Old High German hiltja 'battle'.",,,,,,,,walh; *walhaz; hiltja,,,,Old Frankish; Old German; Proto-Germanic; Old High German,,,,,,,,,,,,,,,,,
waland_1_1.xml,,Waland,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walantrude_1_1.xml,,Walantrude,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name + Proto-Germanic *tr¨±t 'strength' or Proto-Germanic *trut 'maiden'.",,,,,,,,walh; *walhaz; *tr¨±t; *trut,,,,Old Frankish; Old German; Proto-Germanic; Proto-Germanic; Proto-Germanic,,,,,,,,,,,,,,,,,
walateus_1_1.xml,,Walateus,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name + Old High German deo 'servant'.",,,,,,,,walh; *walhaz; deo,,,,Old Frankish; Old German; Proto-Germanic; Old High German,,,,,,,,,,,,,,,,,
walbert_1_1.xml,,Walbert,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name or Old Saxon wald, Old High German walt 'power, authority' + Old High German beraht, Old Saxon berht 'bright' from Proto-Germanic *berhtaz.",,,,,,,,walh; *walhaz; wald; walt; beraht; berht; *berhtaz,,,,Old Frankish; Old German; Proto-Germanic; Old Saxon; Old High German; Old High German; Old Saxon; Proto-Germanic,,,,,,,,,,,The name of a 7th C saint.,,,,,,
walbrono_1_1.xml,,Walbrono,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walburg_1_1.xml,,Walburg,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old English weald, Old Saxon wald, Old High German walt 'power' + Old English burh, Old High German burg 'castle, city, stronghold'.",,,,,,,,weald; wald; walt; burh; burg,,,,Old English; Old Saxon; Old High German; Old English; Old High German,,,,,,,,,,,The name of an 8th C Anglo-Saxon saint.,,,,,,
walcher_1_1.xml,,Walcher,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name + Old High German heri 'host, army'.",,,,,,,,walh; *walhaz; heri,,,,Old Frankish; Old German; Proto-Germanic; Old High German,,,,,,,,,,,,,,,,,
walcho_1_1.xml,,Walcho,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walcwans_1_1.xml,,Walcwans,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walda_1_1.xml,,Walda,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,Fem. of Waldo.,,,,,,,,,,,,,,,,,Waldo,,,,,,,,,,,,
waldefrid_1_1.xml,,Waldefrid,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old High German fridu, Old Saxon frithu 'peace'.",,,,,,,,wald; walt; fridu; frithu,,,,Old Saxon; Old High German; Old High German; Old Saxon,,,,,,,,,,,,,,,,,
waldegaud_1_1.xml,,Waldegaud,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Tribal name Gaut 'Geat'.",,,,,,,,wald; walt; Gaut,,,,Old Saxon; Old High German,,,,,,,,,,,,,,,,,
waldeger_1_1.xml,,Waldeger,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old High German, Old Saxon g¨¥r 'spear'.",,,,,,,,wald; walt; g¨¥r,,,,Old Saxon; Old High German; Old High German; Old Saxon,,,,,,,,,,,,,,,,,
waldegilde_1_1.xml,,Waldegilde,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Proto-Germanic *geld? 'reward, gift, money'.",,,,,,,,wald; walt; geld?,,,,Old Saxon; Old High German; Proto-Germanic,,,,,,,,,,,,,,,,,
waldehilde_1_1.xml,,Waldehilde,F,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old High German hiltja 'battle'.",,,,,,,,wald; walt; hiltja,,,,Old Saxon; Old High German; Old High German,,,,,,,,,,,,,,,,,
waldemar_1_1.xml,,Waldemar,M,TRUE,TRUE,Sometimes used as a Germanicization of Vladimir.,,,,,,,,,,,,,,,,Vladimir,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old High German, Old Saxon m¨¡ri from Proto-Germanic *m¨¥rijaz 'famous'.",,,,,,,,wald; walt; m¨¡ri; *m¨¥rijaz,,,,"Old Saxon; Old High German; Old High German, Old Saxon; Proto-Germanic",,,,,,,,,,,"The name of a 12th C king of Denmark, two 13th C kings of Denmark, a 13th C king of Sweden, and two 14th C king of Denmark.",,,,,,
waldemund_1_1.xml,,Waldemund,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old Saxon mund, Old High German munt 'hand, protection'.",,,,,,,,wald; walt; mund; munt,,,,Old Saxon; Old High German; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
walder_1_1.xml,,Walder,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old English here, Old High German heri 'host, army'.",,,,,,,,wald; walt; here; heri,,,,Old Saxon; Old High German; Old English; Old High German,,,,,,,,,,,,,,,,,
waldever_1_1.xml,,Waldever,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldgaud_1_1.xml,,Waldgaud,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Tribal name Gaut 'Geat'.",,,,,,,,wald; walt; Gaut,,,,Old Saxon; Old High German,,,,,,,,,,,,,,,,,
waldiana_1_1.xml,,Waldiana,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority'.",,,,,,,,wald; walt,,,,Old Saxon; Old High German,,,,,,,second part ianus,,,,,,,,,,
walding_1_1.xml,,Walding,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldman_1_1.xml,,Waldman,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldo_1_1.xml,,Waldo,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old English weald 'power', Old Saxon wald, Old High German walt 'power, authority'.",,,,,,,,weald; wald; walt,,,,Old English; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
waldpod_1_1.xml,,Waldpod,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldrada_1_1.xml,,Waldrada,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old Saxon r¨¡d, Old High German r¨¡t 'counsel, advice'. Fem. of Waldrad.",,,,,,,,wald; walt; r¨¡d; r¨¡t,,,,Old Saxon; Old High German; Old Saxon; Old High German,,,,,Waldrad,,,,,,,,,,,,
waldrara_1_1.xml,,Waldrara,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldred_1_1.xml,,Waldred,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old Saxon r¨¡d, Old High German r¨¡t 'counsel, advice'.",,,,,,,,wald; walt; r¨¡d; r¨¡t,,,,Old Saxon; Old High German; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
waldremar_1_1.xml,,Waldremar,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old English m?re, Old High German, Old Saxon m¨¡ri from Proto-Germanic *m¨¥rijaz 'famous'.",,,,,,,,wald; walt; m?re; m¨¡ri; *m¨¥rijaz,,,,Old Saxon; Old High German; Old English; Old High German; Old Saxon; Proto-Germanic,,,,,,,possibly could be combined with waldromar,,,,,,,,,,
waldria_1_1.xml,,Waldria,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldrich_1_1.xml,,Waldrich,M,TRUE,TRUE,Cf. Ricaud for the same elements in the reversed order.,,,,,,,,,,,,,,,,Ricaud,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old High German rih 'ruler'.",,,,,,,,wald; walt; rih,,,,Old Saxon; Old High German; Old High German,,,,,,,,,,,,,,,,,
waldromar_1_1.xml,,Waldromar,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waldswind_1_1.xml,,Waldswind,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old Saxon sw¨©th, Gothic swints from Proto-Germanic *swintaz 'strong'.",,,,,,,,wald; walt; sw¨©th; swints; swintaz,,,,Old Saxon; Old High German; Old Saxon; Gothic; Proto-Germanic,,,,,,,,,,,,,,,,,
waldulpia_1_1.xml,,Waldulpia,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walerard_1_1.xml,,Walerard,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name + Old Saxon hard, Old High German hart 'strong, hard'.",,,,,,,,walh; *walhaz; hard; hart,,,,Old Frankish; Old German; Proto-Germanic; Old Saxon; Old High German,,,,,,,,,,,,,,,,,
waleri_1_1.xml,,Waleri,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Valerie?,,,,,,,,,,
wales_1_1.xml,,Wales,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walewan_1_1.xml,,Walewan,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walfard_1_1.xml,,Walfard,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walfwindan_1_1.xml,,Walfwindan,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Saxon wald, Old High German walt 'power, authority' + Old High German Winida 'Wend', a tribe name, from Proto-Celtic *windo 'white'.",,,,,,,,wald; walt; Winida; windo,,,,Old Saxon; Old High German; Old High German; Proto-Celtic,,,,,,,first element WALD merged with f from name Waldfridus to form WALF,,,,,,,,,,
walica_1_1.xml,,Walica,F,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,"Old Frankish, Old German walh 'foreigner, stranger; slave' from Proto-Germanic *walhaz, from a Celtic tribal name.",,,,,,,,walh; *walhaz,,,,Old Frankish; Old German; Proto-Germanic,,,,,,,,,,,,,,,,,
walico_1_1.xml,,Walico,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walkelin_1_1.xml,,Walkelin,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wallef_1_1.xml,,Wallef,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wallerane_1_1.xml,,Wallerane,U,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walling_1_1.xml,,Walling,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
walllon_1_1.xml,,Walllon,M,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wallon_1_1.xml,,Wallon,M,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,"Old Breton uuallon, Old Welsh uualaun, uualon 'valorous'.",,,,,,,,"uuallon; uualaun, uualon",,,,Old Breton; Old Welsh,,,,,,,,,,,,,,,,,
